time,elapsed_seconds,message
18:56:20,3.34e-05,starting REDSVD
18:56:20,0.0075453,retrieving REDSVD components
18:56:20,0.0001047,triming REDSVD components to 80elements
18:56:20,0.0001289,done REDSVD
18:56:20,0.000748,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:20,9.9e-06,JS
18:56:20,0.002288,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:56:20,0.0143451,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:20,2.99e-05,commencing SVD factorization of lambda-scaled JtQJ
18:56:20,8.4e-06,starting REDSVD
18:56:20,0.0079379,retrieving REDSVD components
18:56:20,9.94e-05,triming REDSVD components to 80elements
18:56:20,9.7e-05,done REDSVD
18:56:20,1.06e-05,SVD factorization complete
18:56:20,0.0051341,commencing linear algebra multiplication to compute ugrade
18:56:20,1.16e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:20,9.5e-06,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:20,9.4e-06,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
18:56:20,0.0024963,linear algebra multiplication to compute ugrade complete
18:56:23,2.31658,beginning upgrade vector calculations, lambda = 1
18:56:23,0.112427,forming JtQJ matrix
18:56:23,0.0150364,commencing to scale JtQJ matrix- first SVD...
18:56:23,3.46e-05,starting REDSVD
18:56:23,0.0076522,retrieving REDSVD components
18:56:23,8.59e-05,triming REDSVD components to 80elements
18:56:23,9.6e-05,done REDSVD
18:56:23,0.0007567,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:23,9.4e-06,JS
18:56:23,0.0024322,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:56:23,0.0159453,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:23,2.82e-05,commencing SVD factorization of lambda-scaled JtQJ
18:56:23,8.7e-06,starting REDSVD
18:56:23,0.0080421,retrieving REDSVD components
18:56:23,8.67e-05,triming REDSVD components to 80elements
18:56:23,9.54e-05,done REDSVD
18:56:23,1.05e-05,SVD factorization complete
18:56:23,0.0051131,commencing linear algebra multiplication to compute ugrade
18:56:23,1.1e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:23,9.6e-06,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:23,1.4e-05,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
18:56:23,0.0026343,linear algebra multiplication to compute ugrade complete
18:56:25,2.17705,beginning upgrade vector calculations, lambda = 10
18:56:25,0.115693,forming JtQJ matrix
18:56:25,0.0154805,commencing to scale JtQJ matrix- first SVD...
18:56:25,3.84e-05,starting REDSVD
18:56:25,0.0080555,retrieving REDSVD components
18:56:25,0.0001345,triming REDSVD components to 80elements
18:56:25,0.0001202,done REDSVD
18:56:25,0.0007826,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:25,9.8e-06,JS
18:56:25,0.0032222,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:56:25,0.0158214,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:25,3.12e-05,commencing SVD factorization of lambda-scaled JtQJ
18:56:25,9.8e-06,starting REDSVD
18:56:25,0.0104391,retrieving REDSVD components
18:56:25,0.0001197,triming REDSVD components to 80elements
18:56:25,0.0001127,done REDSVD
18:56:25,1.15e-05,SVD factorization complete
18:56:25,0.0059984,commencing linear algebra multiplication to compute ugrade
18:56:25,1.47e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:25,1.07e-05,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:25,1.02e-05,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
18:56:25,0.0028877,linear algebra multiplication to compute ugrade complete
18:56:27,2.18206,beginning upgrade vector calculations, lambda = 100
18:56:27,0.109136,forming JtQJ matrix
18:56:27,0.0165165,commencing to scale JtQJ matrix- first SVD...
18:56:27,5e-05,starting REDSVD
18:56:27,0.0096249,retrieving REDSVD components
18:56:27,0.0001726,triming REDSVD components to 80elements
18:56:27,0.0001155,done REDSVD
18:56:27,0.0007877,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:27,1.13e-05,JS
18:56:27,0.0025116,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:56:27,0.0153311,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:27,2.95e-05,commencing SVD factorization of lambda-scaled JtQJ
18:56:27,8.6e-06,starting REDSVD
18:56:27,0.0081933,retrieving REDSVD components
18:56:27,8.29e-05,triming REDSVD components to 80elements
18:56:27,9.82e-05,done REDSVD
18:56:27,1e-05,SVD factorization complete
18:56:27,0.0057897,commencing linear algebra multiplication to compute ugrade
18:56:27,1.34e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:27,1.11e-05,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:27,9.5e-06,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
18:56:27,0.0025742,linear algebra multiplication to compute ugrade complete
18:56:30,2.20353,beginning upgrade vector calculations, lambda = 1000
18:56:30,0.112799,forming JtQJ matrix
18:56:30,0.0151947,commencing to scale JtQJ matrix- first SVD...
18:56:30,3.25e-05,starting REDSVD
18:56:30,0.0075909,retrieving REDSVD components
18:56:30,0.0001082,triming REDSVD components to 80elements
18:56:30,9.83e-05,done REDSVD
18:56:30,0.000752,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:30,9.2e-06,JS
18:56:30,0.0024288,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:56:30,0.0150071,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
18:56:30,2.66e-05,commencing SVD factorization of lambda-scaled JtQJ
18:56:30,8.6e-06,starting REDSVD
18:56:30,0.0093174,retrieving REDSVD components
18:56:30,9.2e-05,triming REDSVD components to 80elements
18:56:30,0.0001008,done REDSVD
18:56:30,1.04e-05,SVD factorization complete
18:56:30,0.0053,commencing linear algebra multiplication to compute ugrade
18:56:30,1.16e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:30,9.5e-06,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
18:56:30,9.7e-06,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
18:56:30,0.0025409,linear algebra multiplication to compute ugrade complete
18:56:32,2.29382,LinearAnalysis::glm_iter_fosm
18:56:32,3.76e-05,starting FOSM uncertainty analyses for iteration 1
18:56:32,0.0193747,loading obscov
18:56:32,0.0017264,loading parcov
18:56:32,0.189909,setting predictions
18:56:32,9.08e-05,set_predictions
18:56:32,0.0004452,extracting prediction ONAME:SFR_OTYPE:LST_USECOL:GAGE_1_TIME:732.0 from jacobian
18:56:33,0.27665,extracting prediction ONAME:SFR_OTYPE:LST_USECOL:HEADWATER_TIME:732.0 from jacobian
18:56:33,0.277848,extracting prediction ONAME:SFR_OTYPE:LST_USECOL:TAILWATER_TIME:732.0 from jacobian
18:56:33,0.273852,extracting prediction ONAME:HDS_OTYPE:LST_USECOL:TRGW_0_9_1_TIME:732.0 from jacobian
18:56:33,0.279539,extracting prediction ONAME:HDS_OTYPE:LST_USECOL:TRGW_2_9_1_TIME:732.0 from jacobian
18:56:34,0.275627,parameter fosm calcs
18:56:34,3.2e-05,LinearAnalysis::calc_posterior
18:56:34,9.2e-06,LinearAnalysis::align
18:56:34,0.0077839,LinearAnalysis::prior_prediction_variance()::invert obscov
18:56:34,2.12e-05,inverting diagonal matrix in place
18:56:34,5.2e-05,LinearAnalysis::calc_posterior() form JtQJ
18:56:34,0.672806,LinearAnalysis::calc_posterior() invert prior parcov
18:56:34,0.0094716,LinearAnalysis::calc_posterior() form posterior parcov
18:56:34,0.0082251,LinearAnalysis::calc_posterior() invert posterior parcov
18:56:34,3.67e-05,inverting non-diagonal matrix in place
18:56:35,1.05984,forecast FOSM calcs
18:56:35,0.0005864,LinearAnalysis::prior_prediction_variance
18:56:35,0.0008231,LinearAnalysis::prior_prediction_variance
18:57:15,39.4056,completed iteration 2
18:57:16,1.15541,beginning iteration 3
18:57:16,0.0139466,commencing to build jacobian parameter sets
18:57:16,0.0117959,starting REDSVD
18:57:16,0.0351064,retrieving REDSVD components
18:57:16,0.0013182,triming REDSVD components to 80elements
18:57:16,0.0008909,done REDSVD
18:57:16,0.0293818,commencing to build jacobian parameter sets
18:57:22,5.59885,jacobian parameter sets built, commencing model runs
19:01:49,267.036,jacobian runs complete, processing runs
19:01:50,1.22586,saving jacobian and sen files
19:01:50,0.107751,computing upgrade vectors
19:01:50,0.0668418,beginning upgrade vector calculations, lambda = 0.1
19:01:50,0.109269,forming JtQJ matrix
19:01:50,0.0150321,commencing to scale JtQJ matrix- first SVD...
19:01:50,3.58e-05,starting REDSVD
19:01:50,0.0074613,retrieving REDSVD components
19:01:50,8.67e-05,triming REDSVD components to 80elements
19:01:50,0.0001177,done REDSVD
19:01:50,0.0011787,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:01:50,1.2e-05,JS
19:01:50,0.0023716,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:01:50,0.0149334,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:01:50,3.06e-05,commencing SVD factorization of lambda-scaled JtQJ
19:01:50,9e-06,starting REDSVD
19:01:50,0.0077828,retrieving REDSVD components
19:01:50,0.0001215,triming REDSVD components to 80elements
19:01:50,9.9e-05,done REDSVD
19:01:50,1.08e-05,SVD factorization complete
19:01:50,0.00507,commencing linear algebra multiplication to compute ugrade
19:01:50,1.17e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:01:50,9.5e-06,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:01:50,9.7e-06,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
19:01:50,0.0029788,linear algebra multiplication to compute ugrade complete
19:01:52,2.19207,beginning upgrade vector calculations, lambda = 1
19:01:53,0.11006,forming JtQJ matrix
19:01:53,0.0150869,commencing to scale JtQJ matrix- first SVD...
19:01:53,3.55e-05,starting REDSVD
19:01:53,0.0075307,retrieving REDSVD components
19:01:53,0.0001097,triming REDSVD components to 80elements
19:01:53,9.1e-05,done REDSVD
19:01:53,0.0007452,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:01:53,9.7e-06,JS
19:01:53,0.0021845,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:01:53,0.0147061,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:01:53,2.87e-05,commencing SVD factorization of lambda-scaled JtQJ
19:01:53,8.6e-06,starting REDSVD
19:01:53,0.0078739,retrieving REDSVD components
19:01:53,8.25e-05,triming REDSVD components to 80elements
19:01:53,9.37e-05,done REDSVD
19:01:53,5.78e-05,SVD factorization complete
19:01:53,0.0052015,commencing linear algebra multiplication to compute ugrade
19:01:53,1.17e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:01:53,9.5e-06,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:01:53,1.06e-05,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
19:01:53,0.0025457,linear algebra multiplication to compute ugrade complete
19:01:55,2.18465,beginning upgrade vector calculations, lambda = 10
19:01:55,0.109824,forming JtQJ matrix
19:01:55,0.0145983,commencing to scale JtQJ matrix- first SVD...
19:01:55,3.48e-05,starting REDSVD
19:01:55,0.0076615,retrieving REDSVD components
19:01:55,0.0001249,triming REDSVD components to 80elements
19:01:55,9.72e-05,done REDSVD
19:01:55,0.0007923,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:01:55,9.5e-06,JS
19:01:55,0.0022113,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:01:55,0.0149677,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:01:55,3.08e-05,commencing SVD factorization of lambda-scaled JtQJ
19:01:55,9.3e-06,starting REDSVD
19:01:55,0.0082915,retrieving REDSVD components
19:01:55,8.95e-05,triming REDSVD components to 80elements
19:01:55,9.8e-05,done REDSVD
19:01:55,1.01e-05,SVD factorization complete
19:01:55,0.0052636,commencing linear algebra multiplication to compute ugrade
19:01:55,1.23e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:01:55,9.7e-06,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:01:55,9.6e-06,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
19:01:55,0.0026151,linear algebra multiplication to compute ugrade complete
19:01:57,2.17619,beginning upgrade vector calculations, lambda = 100
19:01:57,0.10951,forming JtQJ matrix
19:01:57,0.0149662,commencing to scale JtQJ matrix- first SVD...
19:01:57,3.3e-05,starting REDSVD
19:01:57,0.0079638,retrieving REDSVD components
19:01:57,0.0001373,triming REDSVD components to 80elements
19:01:57,9.08e-05,done REDSVD
19:01:57,0.0007807,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:01:57,9.8e-06,JS
19:01:57,0.002172,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:01:57,0.0148191,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:01:57,3.13e-05,commencing SVD factorization of lambda-scaled JtQJ
19:01:57,9e-06,starting REDSVD
19:01:57,0.0081484,retrieving REDSVD components
19:01:57,8.04e-05,triming REDSVD components to 80elements
19:01:57,9.56e-05,done REDSVD
19:01:57,9.6e-06,SVD factorization complete
19:01:57,0.0057149,commencing linear algebra multiplication to compute ugrade
19:01:57,1.34e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:01:57,9.6e-06,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:01:57,9.5e-06,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
19:01:57,0.0025224,linear algebra multiplication to compute ugrade complete
19:02:00,2.1914,beginning upgrade vector calculations, lambda = 1000
19:02:00,0.11287,forming JtQJ matrix
19:02:00,0.0151144,commencing to scale JtQJ matrix- first SVD...
19:02:00,3.46e-05,starting REDSVD
19:02:00,0.0078523,retrieving REDSVD components
19:02:00,0.0001323,triming REDSVD components to 80elements
19:02:00,9.75e-05,done REDSVD
19:02:00,0.0008433,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:02:00,2.36e-05,JS
19:02:00,0.0027716,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:00,0.015286,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80
19:02:00,3.16e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:00,9.2e-06,starting REDSVD
19:02:00,0.0088376,retrieving REDSVD components
19:02:00,8.61e-05,triming REDSVD components to 80elements
19:02:00,0.000103,done REDSVD
19:02:00,1.04e-05,SVD factorization complete
19:02:00,0.005338,commencing linear algebra multiplication to compute ugrade
19:02:00,3.2e-05,S info: rows = 80: cols = 80: size = 6400: nonzeros = 80Vt info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:02:00,1.23e-05,U info: rows = 80: cols = 80: size = 6400: nonzeros = 6400
19:02:00,1.13e-05,jac info: rows = 1775: cols = 80: size = 142000: nonzeros = 139673
19:02:00,0.0029165,linear algebra multiplication to compute ugrade complete
19:02:02,2.31825,LinearAnalysis::glm_iter_fosm
19:02:02,3.7e-05,starting FOSM uncertainty analyses for iteration 2
19:02:02,0.0195651,loading obscov
19:02:02,0.001737,loading parcov
19:02:02,0.188798,setting predictions
19:02:02,3.51e-05,set_predictions
19:02:02,0.0005861,extracting prediction ONAME:SFR_OTYPE:LST_USECOL:GAGE_1_TIME:732.0 from jacobian
19:02:03,0.277046,extracting prediction ONAME:SFR_OTYPE:LST_USECOL:HEADWATER_TIME:732.0 from jacobian
19:02:03,0.276058,extracting prediction ONAME:SFR_OTYPE:LST_USECOL:TAILWATER_TIME:732.0 from jacobian
19:02:03,0.299546,extracting prediction ONAME:HDS_OTYPE:LST_USECOL:TRGW_0_9_1_TIME:732.0 from jacobian
19:02:03,0.274623,extracting prediction ONAME:HDS_OTYPE:LST_USECOL:TRGW_2_9_1_TIME:732.0 from jacobian
19:02:04,0.294239,parameter fosm calcs
19:02:04,3.66e-05,LinearAnalysis::calc_posterior
19:02:04,9.7e-06,LinearAnalysis::align
19:02:04,0.0080614,LinearAnalysis::prior_prediction_variance()::invert obscov
19:02:04,2.93e-05,inverting diagonal matrix in place
19:02:04,5.57e-05,LinearAnalysis::calc_posterior() form JtQJ
19:02:04,0.685728,LinearAnalysis::calc_posterior() invert prior parcov
19:02:04,0.0098222,LinearAnalysis::calc_posterior() form posterior parcov
19:02:04,0.0087898,LinearAnalysis::calc_posterior() invert posterior parcov
19:02:04,3.94e-05,inverting non-diagonal matrix in place
19:02:05,1.06518,forecast FOSM calcs
19:02:05,0.0005919,LinearAnalysis::prior_prediction_variance
19:02:05,0.0008653,LinearAnalysis::prior_prediction_variance
19:02:44,38.5493,completed iteration 3
19:02:45,1.27052,commencing to build jacobian parameter sets
19:03:25,39.49,jacobian parameter sets built, commencing model runs
20:01:54,3508.84,jacobian runs complete, processing runs
20:02:12,18.8863,processing jacobian runs complete
20:02:12,3.27e-05,saving jacobian and sen files
20:02:14,1.03836,updating super parameter transformation, requires formation and SVD of JtQJ
20:02:14,0.837025,starting REDSVD
20:02:14,0.0314333,retrieving REDSVD components
20:02:14,0.0007547,triming REDSVD components to 80elements
