time,elapsed_seconds,message
09:38:39,1.33e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,9.5e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,9.2e-06,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,3.56e-05,linear algebra multiplication to compute ugrade complete
09:38:39,2.98e-05,commencing check of parameter bounds
09:38:39,2.37e-05,limiting out of bounds pars
09:38:39,7.2e-05,change limit/bound enforement for lambda 0.1: upper change limit,HK1, scaling factor: 0.0426002
09:38:39,1.73e-05,checking for denormal floating point values
09:38:39,1.42e-05,transforming upgrade pars to model pars
09:38:39,2.51e-05,writing upgrade vector to csv file
09:38:39,0.0003546,beginning upgrade vector calculations, lambda = 1
09:38:39,0.0001534,commencing calculation of upgrade vector
09:38:39,0.0017167,forming JtQJ matrix
09:38:39,4.58e-05,commencing to scale JtQJ matrix- first SVD...
09:38:39,9.8e-06,starting REDSVD
09:38:39,2.07e-05,retrieving REDSVD components
09:38:39,1.24e-05,triming REDSVD components to 3elements
09:38:39,9.2e-06,done REDSVD
09:38:39,1.93e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,9.2e-06,JS
09:38:39,1.02e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:39,1.9e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,7.7e-06,commencing SVD factorization of lambda-scaled JtQJ
09:38:39,9e-06,starting REDSVD
09:38:39,1.41e-05,retrieving REDSVD components
09:38:39,1.4e-05,triming REDSVD components to 3elements
09:38:39,8.8e-06,done REDSVD
09:38:39,7.5e-06,SVD factorization complete
09:38:39,9.01e-05,commencing linear algebra multiplication to compute ugrade
09:38:39,1.05e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,9.4e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,1.03e-05,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,2.71e-05,linear algebra multiplication to compute ugrade complete
09:38:39,1.77e-05,commencing check of parameter bounds and gradients
09:38:39,1.66e-05,commencing calculation of upgrade vector
09:38:39,0.0012675,forming JtQJ matrix
09:38:39,3.74e-05,commencing to scale JtQJ matrix- first SVD...
09:38:39,1.02e-05,starting REDSVD
09:38:39,1.83e-05,retrieving REDSVD components
09:38:39,1.3e-05,triming REDSVD components to 3elements
09:38:39,9e-06,done REDSVD
09:38:39,1.41e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,7.3e-06,JS
09:38:39,1.02e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:39,1.92e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,7.8e-06,commencing SVD factorization of lambda-scaled JtQJ
09:38:39,7.2e-06,starting REDSVD
09:38:39,1.48e-05,retrieving REDSVD components
09:38:39,9.8e-06,triming REDSVD components to 3elements
09:38:39,8.1e-06,done REDSVD
09:38:39,9.3e-06,SVD factorization complete
09:38:39,9.71e-05,commencing linear algebra multiplication to compute ugrade
09:38:39,1.9e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.43e-05,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,1.59e-05,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,2.72e-05,linear algebra multiplication to compute ugrade complete
09:38:39,1.77e-05,commencing check of parameter bounds
09:38:39,1.14e-05,limiting out of bounds pars
09:38:39,2.94e-05,change limit/bound enforement for lambda 1: upper change limit,HK1, scaling factor: 0.32598
09:38:39,9.5e-06,checking for denormal floating point values
09:38:39,8.9e-06,transforming upgrade pars to model pars
09:38:39,1.36e-05,writing upgrade vector to csv file
09:38:39,0.0003354,beginning upgrade vector calculations, lambda = 10
09:38:39,0.0001418,commencing calculation of upgrade vector
09:38:39,0.0013995,forming JtQJ matrix
09:38:39,5.99e-05,commencing to scale JtQJ matrix- first SVD...
09:38:39,2.04e-05,starting REDSVD
09:38:39,3.45e-05,retrieving REDSVD components
09:38:39,2.26e-05,triming REDSVD components to 3elements
09:38:39,1.76e-05,done REDSVD
09:38:39,3.08e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,1.46e-05,JS
09:38:39,2.04e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:39,4.17e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,1.74e-05,commencing SVD factorization of lambda-scaled JtQJ
09:38:39,1.4e-05,starting REDSVD
09:38:39,2.76e-05,retrieving REDSVD components
09:38:39,2.13e-05,triming REDSVD components to 3elements
09:38:39,2.25e-05,done REDSVD
09:38:39,1.64e-05,SVD factorization complete
09:38:39,0.0001627,commencing linear algebra multiplication to compute ugrade
09:38:39,2.38e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,4.1e-05,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.47e-05,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,3.7e-05,linear algebra multiplication to compute ugrade complete
09:38:39,2.05e-05,commencing check of parameter bounds and gradients
09:38:39,1.64e-05,commencing calculation of upgrade vector
09:38:39,0.0022349,forming JtQJ matrix
09:38:39,8.11e-05,commencing to scale JtQJ matrix- first SVD...
09:38:39,2.12e-05,starting REDSVD
09:38:39,3.89e-05,retrieving REDSVD components
09:38:39,2.48e-05,triming REDSVD components to 3elements
09:38:39,2.07e-05,done REDSVD
09:38:39,3.46e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,1.36e-05,JS
09:38:39,1.84e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:39,3.95e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,1.69e-05,commencing SVD factorization of lambda-scaled JtQJ
09:38:39,1.44e-05,starting REDSVD
09:38:39,2.69e-05,retrieving REDSVD components
09:38:39,2.44e-05,triming REDSVD components to 3elements
09:38:39,1.68e-05,done REDSVD
09:38:39,1.6e-05,SVD factorization complete
09:38:39,0.0001569,commencing linear algebra multiplication to compute ugrade
09:38:39,2.58e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.06e-05,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.06e-05,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,4.8e-05,linear algebra multiplication to compute ugrade complete
09:38:39,3.12e-05,commencing check of parameter bounds
09:38:39,1.86e-05,limiting out of bounds pars
09:38:39,3.37e-05,change limit/bound enforement for lambda 10: ,, scaling factor: 1
09:38:39,1.58e-05,checking for denormal floating point values
09:38:39,1.84e-05,transforming upgrade pars to model pars
09:38:39,2.06e-05,writing upgrade vector to csv file
09:38:39,0.0005464,beginning upgrade vector calculations, lambda = 100
09:38:39,0.0003257,commencing calculation of upgrade vector
09:38:39,0.0029894,forming JtQJ matrix
09:38:39,9.4e-05,commencing to scale JtQJ matrix- first SVD...
09:38:39,2.59e-05,starting REDSVD
09:38:39,4.44e-05,retrieving REDSVD components
09:38:39,3.28e-05,triming REDSVD components to 3elements
09:38:39,3.37e-05,done REDSVD
09:38:39,4.13e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,2.14e-05,JS
09:38:39,3.45e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:39,4.43e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,1.33e-05,commencing SVD factorization of lambda-scaled JtQJ
09:38:39,1.23e-05,starting REDSVD
09:38:39,2.95e-05,retrieving REDSVD components
09:38:39,1.79e-05,triming REDSVD components to 3elements
09:38:39,1.43e-05,done REDSVD
09:38:39,1.23e-05,SVD factorization complete
09:38:39,0.0001425,commencing linear algebra multiplication to compute ugrade
09:38:39,2.5e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.1e-05,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.06e-05,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,4.98e-05,linear algebra multiplication to compute ugrade complete
09:38:39,2.88e-05,commencing check of parameter bounds and gradients
09:38:39,2.5e-05,commencing calculation of upgrade vector
09:38:39,0.0018529,forming JtQJ matrix
09:38:39,4.56e-05,commencing to scale JtQJ matrix- first SVD...
09:38:39,1.2e-05,starting REDSVD
09:38:39,2.55e-05,retrieving REDSVD components
09:38:39,1.38e-05,triming REDSVD components to 3elements
09:38:39,1.99e-05,done REDSVD
09:38:39,2.5e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,1.25e-05,JS
09:38:39,1.7e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:39,3.22e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,1.45e-05,commencing SVD factorization of lambda-scaled JtQJ
09:38:39,1.33e-05,starting REDSVD
09:38:39,2.91e-05,retrieving REDSVD components
09:38:39,1.99e-05,triming REDSVD components to 3elements
09:38:39,1.42e-05,done REDSVD
09:38:39,1.2e-05,SVD factorization complete
09:38:39,0.0002139,commencing linear algebra multiplication to compute ugrade
09:38:39,2.4e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.33e-05,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.13e-05,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,5.72e-05,linear algebra multiplication to compute ugrade complete
09:38:39,3.21e-05,commencing check of parameter bounds
09:38:39,1.94e-05,limiting out of bounds pars
09:38:39,3.61e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
09:38:39,1.62e-05,checking for denormal floating point values
09:38:39,1.8e-05,transforming upgrade pars to model pars
09:38:39,2.35e-05,writing upgrade vector to csv file
09:38:39,0.0006568,beginning upgrade vector calculations, lambda = 1000
09:38:39,0.0002256,commencing calculation of upgrade vector
09:38:39,0.0020499,forming JtQJ matrix
09:38:39,4.77e-05,commencing to scale JtQJ matrix- first SVD...
09:38:39,1.71e-05,starting REDSVD
09:38:39,2.9e-05,retrieving REDSVD components
09:38:39,1.44e-05,triming REDSVD components to 3elements
09:38:39,1.06e-05,done REDSVD
09:38:39,2.07e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,9.3e-06,JS
09:38:39,1.16e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:39,2.11e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,8.7e-06,commencing SVD factorization of lambda-scaled JtQJ
09:38:39,8.1e-06,starting REDSVD
09:38:39,1.5e-05,retrieving REDSVD components
09:38:39,1.01e-05,triming REDSVD components to 3elements
09:38:39,8.6e-06,done REDSVD
09:38:39,7.7e-06,SVD factorization complete
09:38:39,0.0001893,commencing linear algebra multiplication to compute ugrade
09:38:39,2.4e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.14e-05,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,2.13e-05,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,8.17e-05,linear algebra multiplication to compute ugrade complete
09:38:39,3.58e-05,commencing check of parameter bounds and gradients
09:38:39,1.81e-05,commencing calculation of upgrade vector
09:38:39,0.0012913,forming JtQJ matrix
09:38:39,4.26e-05,commencing to scale JtQJ matrix- first SVD...
09:38:39,1.48e-05,starting REDSVD
09:38:39,2.53e-05,retrieving REDSVD components
09:38:39,1.52e-05,triming REDSVD components to 3elements
09:38:39,1.03e-05,done REDSVD
09:38:39,1.45e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,7.2e-06,JS
09:38:39,1.09e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:39,2.22e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:39,1.19e-05,commencing SVD factorization of lambda-scaled JtQJ
09:38:39,7.01e-05,starting REDSVD
09:38:39,2.31e-05,retrieving REDSVD components
09:38:39,1.12e-05,triming REDSVD components to 3elements
09:38:39,9.4e-06,done REDSVD
09:38:39,7.5e-06,SVD factorization complete
09:38:39,8.85e-05,commencing linear algebra multiplication to compute ugrade
09:38:39,1.39e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,9.7e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:39,9.1e-06,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:39,2.88e-05,linear algebra multiplication to compute ugrade complete
09:38:39,1.81e-05,commencing check of parameter bounds
09:38:39,9.5e-06,limiting out of bounds pars
09:38:39,1.54e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
09:38:39,7.6e-06,checking for denormal floating point values
09:38:39,8.1e-06,transforming upgrade pars to model pars
09:38:39,1.19e-05,writing upgrade vector to csv file
09:38:39,0.0022356,LinearAnalysis::glm_iter_fosm
09:38:39,0.0008906,starting FOSM uncertainty analyses for iteration 0
09:38:39,0.009985,loading obscov
09:38:39,0.0003171,loading parcov
09:38:39,2.22e-05,setting predictions
09:38:39,2.26e-05,set_predictions
09:38:39,0.000246,extracting prediction HEADWATER:732.0 from jacobian
09:38:39,0.0013902,extracting prediction TAILWATER:732.0 from jacobian
09:38:39,0.0014422,extracting prediction TRGW_2_9_1:732.0 from jacobian
09:38:39,0.0017934,extracting prediction TRGW_0_9_1:732.0 from jacobian
09:38:39,0.0017267,parameter fosm calcs
09:38:39,3.22e-05,LinearAnalysis::calc_posterior
09:38:39,1.43e-05,LinearAnalysis::align
09:38:39,0.0027679,LinearAnalysis::prior_prediction_variance()::invert obscov
09:38:39,7.85e-05,inverting diagonal matrix in place
09:38:39,0.0001033,LinearAnalysis::calc_posterior() form JtQJ
09:38:39,0.0003292,LinearAnalysis::calc_posterior() invert prior parcov
09:38:39,4.7e-05,LinearAnalysis::calc_posterior() form posterior parcov
09:38:39,2.84e-05,LinearAnalysis::calc_posterior() invert posterior parcov
09:38:39,1.44e-05,inverting non-diagonal matrix in place
09:38:39,0.0013094,forecast FOSM calcs
09:38:39,0.0003767,LinearAnalysis::prior_prediction_variance
09:38:39,4.38e-05,LinearAnalysis::prior_prediction_variance
09:38:50,10.4123,completed iteration 1
09:38:50,0.0314006,beginning iteration 2
09:38:50,0.0014843,commencing to build jacobian parameter sets
09:38:50,0.0023212,jacobian parameter sets built, commencing model runs
09:38:53,3.12257,jacobian runs complete, processing runs
09:38:53,0.0003974,processing jacobian runs complete
09:38:53,1.49e-05,saving jacobian and sen files
09:38:53,0.004514,commencing calculation of upgrade vector
09:38:53,0.0014946,forming JtQJ matrix
09:38:53,4.25e-05,commencing to scale JtQJ matrix- first SVD...
09:38:53,9.4e-06,starting REDSVD
09:38:53,1.97e-05,retrieving REDSVD components
09:38:53,2.4e-05,triming REDSVD components to 3elements
09:38:53,9.1e-06,done REDSVD
09:38:53,1.42e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,7.2e-06,JS
09:38:53,9.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:53,1.85e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,7.5e-06,commencing SVD factorization of lambda-scaled JtQJ
09:38:53,6.8e-06,starting REDSVD
09:38:53,1.38e-05,retrieving REDSVD components
09:38:53,1.1e-05,triming REDSVD components to 3elements
09:38:53,7.9e-06,done REDSVD
09:38:53,7.1e-06,SVD factorization complete
09:38:53,0.0001091,commencing linear algebra multiplication to compute ugrade
09:38:53,9.9e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,9.2e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,9.1e-06,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:53,3.02e-05,linear algebra multiplication to compute ugrade complete
09:38:53,1.73e-05,commencing check of parameter bounds and gradients
09:38:53,0.0022188,beginning upgrade vector calculations, lambda = 0.1
09:38:53,0.0002584,commencing calculation of upgrade vector
09:38:53,0.0013582,forming JtQJ matrix
09:38:53,3.67e-05,commencing to scale JtQJ matrix- first SVD...
09:38:53,9.8e-06,starting REDSVD
09:38:53,1.85e-05,retrieving REDSVD components
09:38:53,1.18e-05,triming REDSVD components to 3elements
09:38:53,8.6e-06,done REDSVD
09:38:53,1.75e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,7.8e-06,JS
09:38:53,1.01e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:53,1.89e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,7.6e-06,commencing SVD factorization of lambda-scaled JtQJ
09:38:53,1.54e-05,starting REDSVD
09:38:53,1.39e-05,retrieving REDSVD components
09:38:53,9.6e-06,triming REDSVD components to 3elements
09:38:53,8.1e-06,done REDSVD
09:38:53,7.2e-06,SVD factorization complete
09:38:53,8.51e-05,commencing linear algebra multiplication to compute ugrade
09:38:53,1e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,9.4e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,9.2e-06,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:53,2.89e-05,linear algebra multiplication to compute ugrade complete
09:38:53,1.81e-05,commencing check of parameter bounds and gradients
09:38:53,2.31e-05,commencing calculation of upgrade vector
09:38:53,0.0011857,forming JtQJ matrix
09:38:53,4.04e-05,commencing to scale JtQJ matrix- first SVD...
09:38:53,1.21e-05,starting REDSVD
09:38:53,1.95e-05,retrieving REDSVD components
09:38:53,1.31e-05,triming REDSVD components to 3elements
09:38:53,1.05e-05,done REDSVD
09:38:53,1.47e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,7.2e-06,JS
09:38:53,9.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:53,1.87e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,7.8e-06,commencing SVD factorization of lambda-scaled JtQJ
09:38:53,6.9e-06,starting REDSVD
09:38:53,1.39e-05,retrieving REDSVD components
09:38:53,1.11e-05,triming REDSVD components to 3elements
09:38:53,8e-06,done REDSVD
09:38:53,7.3e-06,SVD factorization complete
09:38:53,8.34e-05,commencing linear algebra multiplication to compute ugrade
09:38:53,9.4e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,9.1e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,8.9e-06,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:53,2.73e-05,linear algebra multiplication to compute ugrade complete
09:38:53,1.64e-05,commencing check of parameter bounds
09:38:53,8.9e-06,limiting out of bounds pars
09:38:53,1.69e-05,change limit/bound enforement for lambda 0.1: upper change limit,HK2, scaling factor: 0.238563
09:38:53,7.8e-06,checking for denormal floating point values
09:38:53,1.1e-05,transforming upgrade pars to model pars
09:38:53,1.89e-05,writing upgrade vector to csv file
09:38:53,0.0009232,beginning upgrade vector calculations, lambda = 1
09:38:53,0.0001725,commencing calculation of upgrade vector
09:38:53,0.0013396,forming JtQJ matrix
09:38:53,3.47e-05,commencing to scale JtQJ matrix- first SVD...
09:38:53,9.9e-06,starting REDSVD
09:38:53,1.88e-05,retrieving REDSVD components
09:38:53,1.18e-05,triming REDSVD components to 3elements
09:38:53,1.1e-05,done REDSVD
09:38:53,1.72e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,7.2e-06,JS
09:38:53,1.05e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:53,1.93e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,7.8e-06,commencing SVD factorization of lambda-scaled JtQJ
09:38:53,7e-06,starting REDSVD
09:38:53,1.54e-05,retrieving REDSVD components
09:38:53,2.22e-05,triming REDSVD components to 3elements
09:38:53,1.2e-05,done REDSVD
09:38:53,7.5e-06,SVD factorization complete
09:38:53,8.54e-05,commencing linear algebra multiplication to compute ugrade
09:38:53,1.03e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,1.28e-05,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,2.24e-05,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:53,3.72e-05,linear algebra multiplication to compute ugrade complete
09:38:53,6.17e-05,commencing check of parameter bounds and gradients
09:38:53,4.32e-05,commencing calculation of upgrade vector
09:38:53,0.0017171,forming JtQJ matrix
09:38:53,5.21e-05,commencing to scale JtQJ matrix- first SVD...
09:38:53,1.99e-05,starting REDSVD
09:38:53,3.38e-05,retrieving REDSVD components
09:38:53,2.61e-05,triming REDSVD components to 3elements
09:38:53,2.02e-05,done REDSVD
09:38:53,3.35e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,1.6e-05,JS
09:38:53,2.37e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:38:53,3.95e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
09:38:53,1.67e-05,commencing SVD factorization of lambda-scaled JtQJ
09:38:53,1.67e-05,starting REDSVD
09:38:53,3.02e-05,retrieving REDSVD components
09:38:53,2.25e-05,triming REDSVD components to 3elements
09:38:53,1.89e-05,done REDSVD
09:38:53,1.78e-05,SVD factorization complete
09:38:53,0.0001603,commencing linear algebra multiplication to compute ugrade
09:38:53,1.63e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,1.03e-05,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
09:38:53,9.4e-06,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
09:38:53,3.3e-05,linear algebra multiplication to compute ugrade complete
09:38:53,1.76e-05,commencing check of parameter bounds
09:38:53,9.1e-06,limiting out of bounds pars
09:38:53,1.56e-05,change limit/bound enforement for lambda 1: upper change limit,HK2, scaling factor: 0.511128
09:38:53,7.6e-06,checking for denormal floating point values
09:38:53,8.6e-06,transforming upgrade pars to model pars
09:38:53,1.85e-05,writing upgrade vector to csv file
09:38:53,0.0016911,beginning upgrade vector calculations, lambda = 10
09:38:53,0.0001712,commencing calculation of upgrade vector
09:38:53,0.0012688,forming JtQJ matrix
09:38:53,3.33e-05,commencing to scale JtQJ matrix- first SVD...
