,sidx,idx_strs,xy,x,y,pargp3,parval1_3,3
10,"(1, 39, 5)",idx0:1_idx1:39_idx2:5,"(1375.0, 125.0)",1375.0,125.0,ghbhead_gr,0.0,0.0347517454426992805638363392972678411751985549926757812500000000000000000000
11,"(2, 39, 8)",idx0:2_idx1:39_idx2:8,"(2125.0, 125.0)",2125.0,125.0,ghbhead_gr,0.0,0.7849919021380555861355787783395498991012573242187500000000000000000000000000
12,"(0, 39, 9)",idx0:0_idx1:39_idx2:9,"(2375.0, 125.0)",2375.0,125.0,ghbhead_gr,0.0,-9.26939136524464191158045878182747401297092437744140625000000000000000000e-03
13,"(1, 39, 7)",idx0:1_idx1:39_idx2:7,"(1875.0, 125.0)",1875.0,125.0,ghbhead_gr,0.0,0.0388282649660608714103915417581447400152683258056640625000000000000000000000
14,"(2, 39, 9)",idx0:2_idx1:39_idx2:9,"(2375.0, 125.0)",2375.0,125.0,ghbhead_gr,0.0,-0.064869935369026937577174862781248521059751510620117187500000000000000000000
15,"(0, 39, 10)",idx0:0_idx1:39_idx2:10,"(2625.0, 125.0)",2625.0,125.0,ghbhead_gr,0.0,0.18384005055554916707727386437909444794058799743652343750000000000000000000000
16,"(1, 39, 10)",idx0:1_idx1:39_idx2:10,"(2625.0, 125.0)",2625.0,125.0,ghbhead_gr,0.0,-0.2057672836778104974442271668522153049707412719726562500000000000000000000000
17,"(2, 39, 10)",idx0:2_idx1:39_idx2:10,"(2625.0, 125.0)",2625.0,125.0,ghbhead_gr,0.0,0.07963090281359702649055520851106848567724227905273437500000000000000000000000
18,"(0, 39, 7)",idx0:0_idx1:39_idx2:7,"(1875.0, 125.0)",1875.0,125.0,ghbhead_gr,0.0,-0.764170955140099583680068917601602151989936828613281250000000000000000000000
19,"(1, 39, 9)",idx0:1_idx1:39_idx2:9,"(2375.0, 125.0)",2375.0,125.0,ghbhead_gr,0.0,-0.096444525874619019267797170869016554206609725952148437500000000000000000000
20,"(2, 39, 11)",idx0:2_idx1:39_idx2:11,"(2875.0, 125.0)",2875.0,125.0,ghbhead_gr,0.0,-0.4335284995672520902409985410486115142703056335449218750000000000000000000000
21,"(0, 39, 8)",idx0:0_idx1:39_idx2:8,"(2125.0, 125.0)",2125.0,125.0,ghbhead_gr,0.0,-0.277177210463179446442438802478136494755744934082031250000000000000000000000
22,"(2, 39, 5)",idx0:2_idx1:39_idx2:5,"(1375.0, 125.0)",1375.0,125.0,ghbhead_gr,0.0,0.9612609615501290782901833154028281569480895996093750000000000000000000000000
23,"(2, 39, 12)",idx0:2_idx1:39_idx2:12,"(3125.0, 125.0)",3125.0,125.0,ghbhead_gr,0.0,-0.7030059139780895360871681987191550433635711669921875000000000000000000000000
24,"(0, 39, 13)",idx0:0_idx1:39_idx2:13,"(3375.0, 125.0)",3375.0,125.0,ghbhead_gr,0.0,0.12952134816819721452318958654359448701143264770507812500000000000000000000000
25,"(1, 39, 12)",idx0:1_idx1:39_idx2:12,"(3125.0, 125.0)",3125.0,125.0,ghbhead_gr,0.0,0.13740422013807071510704815864301053807139396667480468750000000000000000000000
26,"(2, 39, 6)",idx0:2_idx1:39_idx2:6,"(1625.0, 125.0)",1625.0,125.0,ghbhead_gr,0.0,0.4854030660646806438762723701074719429016113281250000000000000000000000000000
27,"(2, 39, 13)",idx0:2_idx1:39_idx2:13,"(3375.0, 125.0)",3375.0,125.0,ghbhead_gr,0.0,-0.6908241601704142587081491910794284194707870483398437500000000000000000000000
28,"(0, 39, 14)",idx0:0_idx1:39_idx2:14,"(3625.0, 125.0)",3625.0,125.0,ghbhead_gr,0.0,-0.1243623106224167329525442937665502540767192840576171875000000000000000000000
29,"(0, 39, 5)",idx0:0_idx1:39_idx2:5,"(1375.0, 125.0)",1375.0,125.0,ghbhead_gr,0.0,-0.165678764559161473268744657616480253636837005615234375000000000000000000000
